c1,c2,fitness,max_iters,omega,pop_size,run,prob_mut,prob_run_ga,step_size,n_clusters
2.0,2.0,1.5845870044228582e-07,200,0.7298,200,1,0.2,0.1,0.2,10
2.0,2.0,1.4935141817006217e-07,200,0.7298,200,1,0.2,0.1,0.2,10
2.0,2.0,1.4935141817006217e-07,200,0.7298,200,1,0.2,0.1,0.2,10
2.0,2.0,1.4935141817006217e-07,200,0.7298,200,1,0.2,0.1,0.2,10
2.0,2.0,1.4935141817006217e-07,200,0.7298,200,1,0.2,0.1,0.2,10
2.0,2.0,1.4935141817006217e-07,200,0.7298,200,1,0.2,0.1,0.2,10
2.0,2.0,1.4935141817006217e-07,200,0.7298,200,1,0.2,0.1,0.2,10
2.0,2.0,1.4935141817006217e-07,200,0.7298,200,1,0.2,0.1,0.2,10
2.0,2.0,1.4306717239579698e-07,200,0.7298,200,1,0.2,0.1,0.2,10
2.0,2.0,1.4306717239579698e-07,200,0.7298,200,1,0.2,0.1,0.2,10
2.0,2.0,1.4306717239579698e-07,200,0.7298,200,1,0.2,0.1,0.2,10
2.0,2.0,1.4306717239579698e-07,200,0.7298,200,1,0.2,0.1,0.2,10
2.0,2.0,1.4306717239579698e-07,200,0.7298,200,1,0.2,0.1,0.2,10
2.0,2.0,1.4306717239579698e-07,200,0.7298,200,1,0.2,0.1,0.2,10
2.0,2.0,1.4306717239579698e-07,200,0.7298,200,1,0.2,0.1,0.2,10
2.0,2.0,1.4306717239579698e-07,200,0.7298,200,1,0.2,0.1,0.2,10
2.0,2.0,1.4234885309211478e-07,200,0.7298,200,1,0.2,0.1,0.2,10
2.0,2.0,9.08385281488693e-08,200,0.7298,200,1,0.2,0.1,0.2,10
2.0,2.0,8.072046197331594e-08,200,0.7298,200,1,0.2,0.1,0.2,10
2.0,2.0,6.058749549670757e-08,200,0.7298,200,1,0.2,0.1,0.2,10
2.0,2.0,4.873581932790612e-08,200,0.7298,200,1,0.2,0.1,0.2,10
2.0,2.0,3.700430651264466e-08,200,0.7298,200,1,0.2,0.1,0.2,10
2.0,2.0,3.700430651264466e-08,200,0.7298,200,1,0.2,0.1,0.2,10
2.0,2.0,3.017797562154985e-08,200,0.7298,200,1,0.2,0.1,0.2,10
2.0,2.0,1.9307676373388272e-08,200,0.7298,200,1,0.2,0.1,0.2,10
2.0,2.0,1.670843353761707e-08,200,0.7298,200,1,0.2,0.1,0.2,10
2.0,2.0,1.5182149005398476e-08,200,0.7298,200,1,0.2,0.1,0.2,10
2.0,2.0,1.3283406139196803e-08,200,0.7298,200,1,0.2,0.1,0.2,10
2.0,2.0,1.0887810758121694e-08,200,0.7298,200,1,0.2,0.1,0.2,10
2.0,2.0,7.842935552075874e-09,200,0.7298,200,1,0.2,0.1,0.2,10
2.0,2.0,6.044678910635737e-09,200,0.7298,200,1,0.2,0.1,0.2,10
2.0,2.0,6.044678910635737e-09,200,0.7298,200,1,0.2,0.1,0.2,10
2.0,2.0,6.044678910635737e-09,200,0.7298,200,1,0.2,0.1,0.2,10
2.0,2.0,4.7555761478341445e-09,200,0.7298,200,1,0.2,0.1,0.2,10
2.0,2.0,4.083747988017615e-09,200,0.7298,200,1,0.2,0.1,0.2,10
2.0,2.0,3.426586463271114e-09,200,0.7298,200,1,0.2,0.1,0.2,10
2.0,2.0,3.426586463271114e-09,200,0.7298,200,1,0.2,0.1,0.2,10
2.0,2.0,1.8057620029305028e-09,200,0.7298,200,1,0.2,0.1,0.2,10
2.0,2.0,1.8057620029305028e-09,200,0.7298,200,1,0.2,0.1,0.2,10
2.0,2.0,1.8057620029305028e-09,200,0.7298,200,1,0.2,0.1,0.2,10
