c1,c2,fitness,max_iters,omega,pop_size,run,prob_mut,prob_run_ga,step_size,n_clusters
2.0,1.49618,-155364929359442.25,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-267113861041707.0,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-447554095637231.06,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-805684958660344.1,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-1480643703450134.0,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-2490168022037293.0,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-3970697198003337.5,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-7468497975633955.0,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-1.3363077273607104e+16,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-2.323104976693829e+16,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-4.25821435273283e+16,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-7.077795195152379e+16,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-1.132507730397218e+17,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-1.844205739020735e+17,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-2.9468660482971174e+17,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-5.053763357341248e+17,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-8.812822178242543e+17,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-1.6227890929581317e+18,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-2.6222648705231017e+18,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-4.657988614488326e+18,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-7.493703817128535e+18,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-1.2980203764106375e+19,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-2.2150483929675678e+19,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-3.902848720271157e+19,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-6.772774960311955e+19,500,0.7298,200,1,0.2,0.1,0.2,10
